MS SubClass,Lot Frontage,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Exter Qual_Ord,Kitchen Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Garage Qual_Ord,Gr Liv Area_Scaled,Lot Area_Scaled,price_per_sqft,total_bathrooms,qual_x_area,SalePrice_Log,house_age_group
20,65.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,GLQ,967.0,Unf,0.0,106.0,1073.0,GasA,Y,FuseA,1073,0,0,1.0,0.0,1,0,3,1,6,Typ,0,None,Detchd,1985.0,Unf,2.0,720.0,TA,Y,0,444,0,0,0,0,None,None,None,0,8,2007,WD ,True,False,False,False,False,False,False,False,False,False,False,3,3,3,4,3,-0.8610976700158696,-0.4547620994092278,130.47530288909599,2.0,4292,11.849404844423074,Older
30,60.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,ALQ,737.0,Unf,0.0,100.0,837.0,GasA,Y,SBrkr,1001,0,0,0.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1930.0,Unf,1.0,216.0,Po,N,154,0,42,86,0,0,None,None,None,0,11,2007,WD ,True,False,False,False,False,False,False,False,False,True,False,4,4,3,5,3,-1.0071703588909393,-0.5188591883954475,124.77522477522477,1.0,5005,11.735276702486741,Historic
120,59.0,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,TA,PConc,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,1573.0,GasA,Y,SBrkr,1625,0,0,1.0,1.0,2,0,2,1,5,Typ,1,Gd,Attchd,2006.0,Fin,2.0,495.0,TA,Y,123,0,0,0,153,0,None,None,None,0,10,2007,New,False,False,False,False,False,True,False,False,False,False,True,4,4,4,4,3,0.25879294469299907,-0.5813062533087546,230.76923076923077,3.5,13000,12.834683971615659,Recent
120,44.0,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,TA,PConc,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,1573.0,GasA,Y,SBrkr,1625,0,0,1.0,1.0,2,0,2,1,5,Typ,1,Gd,Attchd,2006.0,Fin,2.0,538.0,TA,Y,123,0,0,0,153,0,None,None,None,0,12,2007,WD ,False,False,False,False,False,True,False,False,True,False,False,4,4,4,5,3,0.25879294469299907,-0.6851308449735619,144.6153846153846,3.5,13000,12.367345048436391,Recent
85,74.0,Pave,None,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,CBlock,TA,Av,GLQ,1001.0,Unf,0.0,0.0,1001.0,GasA,Y,SBrkr,1299,0,0,1.0,0.0,2,0,2,1,5,Typ,1,Po,BuiltIn,1979.0,RFn,2.0,486.0,TA,Y,84,0,222,0,0,0,None,MnPrv,None,0,1,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,4,4,3,3,-0.4025917299357893,0.25411362729975645,141.26250962278675,3.0,7794,12.119975396053194,Mid-Century
85,74.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,Av,GLQ,773.0,Unf,0.0,115.0,888.0,GasA,Y,SBrkr,912,0,0,1.0,0.0,1,0,2,1,5,Typ,1,TA,Attchd,1978.0,RFn,2.0,470.0,TA,Y,0,0,0,0,192,0,None,MnPrv,None,0,6,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,4,5,3,-1.1877324326392895,-0.3310102939407838,171.05263157894737,2.0,5472,11.957617696467539,Mid-Century
20,71.0,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,Y,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,5,Typ,0,None,Attchd,1983.0,Unf,2.0,484.0,TA,Y,120,0,158,0,0,0,None,None,None,0,6,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,3,3,-0.84689615859746,-0.12196493639562767,124.07407407407408,1.5,6480,11.80560254159177,Modern
20,80.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,166.0,TA,PConc,TA,No,GLQ,585.0,Unf,0.0,856.0,1441.0,GasA,Y,SBrkr,1392,0,0,0.0,0.0,2,0,3,1,6,Typ,1,Gd,Attchd,2002.0,Fin,3.0,650.0,TA,Y,168,49,0,0,0,0,None,None,None,0,12,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,-0.21391450680549076,-0.01877496937424822,154.45402298850576,2.0,6960,12.278397958261774,Recent
20,44.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,1392.0,Unf,0.0,17.0,1409.0,GasA,Y,SBrkr,1409,0,0,1.0,0.0,1,1,1,1,4,Typ,1,Gd,Attchd,2002.0,RFn,2.0,576.0,TA,Y,0,144,0,0,145,0,None,None,None,0,7,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,-0.17942512193221039,0.3447380263812631,173.88218594748048,2.5,9863,12.409017571151187,Recent
20,74.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,TA,No,GLQ,1239.0,Unf,0.0,215.0,1454.0,GasA,Y,SBrkr,1478,0,0,1.0,0.0,2,0,3,1,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,506.0,TA,Y,114,22,0,0,0,0,None,None,None,0,5,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,4,3,3,-0.039438795093601806,-0.02791356423961024,142.08389715832206,3.0,10346,12.25486757159303,Modern
80,74.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50.0,TA,CBlock,TA,Av,Rec,224.0,GLQ,530.0,98.0,852.0,GasA,Y,SBrkr,918,0,0,0.0,1.0,1,0,3,0,4,Typ,0,None,Attchd,1975.0,Unf,1.0,360.0,TA,Y,192,84,0,0,0,0,None,None,None,0,3,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,3,3,-1.1755597085663672,-0.1774311302312277,161.22004357298474,1.5,6426,11.904974309480183,Mid-Century
85,82.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,Av,ALQ,924.0,Unf,0.0,46.0,970.0,GasA,Y,SBrkr,1026,0,0,1.0,0.0,1,0,2,1,5,Typ,1,Po,Attchd,1974.0,Unf,2.0,528.0,TA,Y,193,0,0,0,0,0,None,None,None,0,4,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,4,3,3,-0.9564506752537624,-0.2205856059843261,139.37621832358676,2.0,6156,11.870606902224587,Mid-Century
120,46.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352.0,TA,BrkTil,TA,Av,GLQ,949.0,Unf,0.0,552.0,1501.0,GasA,Y,SBrkr,1501,0,0,1.0,0.0,2,0,2,1,5,Typ,2,TA,Attchd,1987.0,Fin,2.0,512.0,TA,Y,240,0,0,0,0,0,None,None,None,0,10,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.007223313852601056,-0.7734705953387281,162.5582944703531,3.0,10507,12.404927602627597,Modern
120,70.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,TA,PConc,TA,No,GLQ,1102.0,ALQ,72.0,328.0,1502.0,GasA,Y,SBrkr,1502,0,0,1.0,0.0,1,1,1,1,5,Typ,1,TA,Attchd,1998.0,Fin,1.0,286.0,TA,Y,0,0,0,0,0,0,None,None,None,0,9,2007,WD ,False,False,False,False,False,True,False,False,False,True,False,4,4,4,5,3,0.009252101198088137,-0.04885617747273153,219.70705725699068,2.5,10514,12.706850963741102,Modern
20,115.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,CBlock,TA,Gd,BLQ,967.0,Unf,0.0,383.0,1350.0,GasA,Y,SBrkr,1328,0,0,0.0,1.0,1,1,2,1,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,P,0,104,0,0,0,0,None,None,None,0,7,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,4,3,-0.34375689691666395,0.8576416631997064,128.0120481927711,2.0,6640,12.04355959836804,Older
20,149.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224.0,Gd,CBlock,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Y,SBrkr,2279,0,0,0.0,0.0,2,1,4,1,7,Typ,1,Gd,Attchd,1958.0,RFn,2.0,461.0,TA,Y,274,0,0,0,138,0,None,GdPrv,None,0,7,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,4,3,4,3,1.58561986864155,1.245143470476793,112.76875822729268,2.5,13674,12.456835254920371,Older
20,67.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Y,SBrkr,1689,0,0,0.0,0.0,2,0,3,1,7,Typ,0,None,Attchd,2007.0,Fin,2.0,433.0,TA,Y,100,39,0,0,0,0,None,None,None,0,4,2007,New,False,False,False,False,True,False,False,False,False,False,True,4,4,4,5,3,0.3886353348041723,-0.2259164529891206,137.1894612196566,2.0,11823,12.353259131555799,Recent
20,68.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,Av,GLQ,583.0,Unf,0.0,963.0,1546.0,GasA,Y,SBrkr,1564,0,0,0.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2207.0,RFn,2.0,502.0,TA,Y,132,0,0,0,0,0,None,None,None,0,9,2007,New,False,False,False,False,True,False,False,False,False,False,True,4,5,4,5,3,0.13503691661828715,-0.23480119799711147,170.9079283887468,2.0,12512,12.496130643234865,Recent
20,64.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,TA,PConc,TA,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,Y,SBrkr,1484,0,0,0.0,0.0,2,0,2,1,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,472.0,TA,Y,120,33,0,0,0,0,None,None,None,0,12,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,5,4,5,3,-0.02726607102067932,-0.1410036756984652,179.177897574124,2.0,11872,12.490879338036375,Recent
20,89.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,PConc,TA,Gd,Unf,0.0,Unf,0.0,1571.0,1571.0,GasA,Y,SBrkr,1571,0,0,0.0,0.0,2,0,3,1,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,722.0,TA,Y,100,36,0,0,0,0,None,None,None,0,12,2007,New,False,False,False,False,True,False,False,False,False,False,True,4,4,4,5,3,0.1492384280366967,0.10700763495316509,152.1323997453851,2.0,12568,12.384223015005313,Recent
20,67.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,TA,PConc,TA,Av,Unf,0.0,Unf,0.0,1638.0,1638.0,GasA,Y,SBrkr,1646,0,0,0.0,0.0,2,0,3,1,6,Typ,1,Gd,Attchd,2007.0,RFn,3.0,870.0,TA,Y,192,80,0,0,0,0,None,None,None,0,11,2007,New,False,False,False,False,True,False,False,False,False,False,True,4,4,4,5,3,0.30139747894822777,0.0644877838434946,151.2150668286756,2.0,13168,12.424810506025395,Recent
20,42.0,Pave,None,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,ALQ,215.0,BLQ,80.0,970.0,1265.0,GasA,Y,SBrkr,1240,0,0,0.0,1.0,2,0,3,1,6,Typ,0,None,Attchd,1985.0,Unf,2.0,528.0,TA,Y,232,0,0,0,0,0,None,None,None,0,7,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,4,4,4,3,-0.522290183319527,0.02323718202067994,140.32258064516128,2.5,8680,12.066816325306588,Modern
50,44.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,CBlock,TA,Mn,LwQ,902.0,Unf,0.0,254.0,1156.0,GasA,Y,SBrkr,1187,530,0,0.0,0.0,2,1,3,1,7,Typ,1,TA,Attchd,1990.0,RFn,2.0,400.0,TA,Y,168,36,0,0,0,0,None,None,None,0,4,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.4454413804778105,0.45820891262617486,109.20209668025626,2.5,12019,12.141539457711714,Modern
60,82.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,TA,PConc,TA,No,ALQ,742.0,Unf,0.0,130.0,872.0,GasA,Y,SBrkr,888,868,0,1.0,0.0,2,1,3,1,7,Typ,0,None,Attchd,1996.0,Fin,2.0,422.0,TA,Y,144,122,0,0,0,0,None,None,None,0,7,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,3,5,5,3,0.5245640869518067,-0.10724164466809998,116.17312072892939,3.5,10536,12.225880174775122,Modern
20,82.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,TA,PConc,TA,Mn,GLQ,250.0,Unf,0.0,1017.0,1267.0,GasA,Y,SBrkr,1312,0,0,0.0,0.0,2,0,2,1,5,Typ,0,None,Attchd,2001.0,Unf,2.0,471.0,TA,Y,256,28,0,0,0,0,None,None,None,0,1,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,5,5,3,-0.37621749444445723,-0.4353425853203335,137.5762195121951,2.0,10496,12.103491596905931,Recent
80,73.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,PConc,TA,Av,GLQ,786.0,Unf,0.0,82.0,868.0,GasA,Y,SBrkr,1146,0,0,1.0,0.0,2,0,3,1,6,Typ,1,Gd,Attchd,2003.0,Fin,2.0,438.0,TA,Y,160,22,0,0,0,0,None,None,None,0,5,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,5,5,3,-0.7129961937953126,-0.07081419013533749,163.61256544502618,3.0,8022,12.141539457711714,Recent
20,80.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886.0,TA,PConc,TA,Av,GLQ,1329.0,Unf,0.0,593.0,1922.0,GasA,Y,SBrkr,1922,0,0,1.0,0.0,2,0,2,1,6,Typ,1,Ex,Attchd,2002.0,Fin,3.0,692.0,TA,Y,201,64,0,0,0,0,None,None,None,0,4,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.8613427863026621,0.14686206256043835,146.72216441207075,3.0,15376,12.549665896013254,Recent
20,82.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1491.0,1491.0,GasA,Y,SBrkr,1491,0,0,0.0,0.0,2,0,3,1,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,571.0,TA,Y,0,35,0,0,0,0,None,None,None,0,11,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,3,5,5,3,-0.013064559602269753,-0.3009290858423005,119.38296445338699,2.0,8946,12.08954444723597,Modern
20,85.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,TA,PConc,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,GasA,Y,SBrkr,1629,0,0,1.0,0.0,2,0,3,1,9,Typ,1,Gd,Attchd,2002.0,Fin,3.0,808.0,TA,Y,0,252,0,0,0,0,None,None,None,0,11,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,0.2669080940749474,0.5569565071435588,165.74585635359117,3.0,13032,12.506180941677357,Recent
60,82.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,TA,PConc,TA,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,GasA,Y,SBrkr,1146,1340,0,1.0,0.0,3,1,5,1,10,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,452.0,TA,Y,143,32,0,0,0,0,None,None,None,0,7,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,2.005578849157376,0.2096899022598022,112.59050683829444,4.5,17402,12.5421912482017,Recent
20,50.0,Grvl,None,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,CBlock,TA,Gd,Rec,1159.0,Unf,0.0,413.0,1572.0,GasA,Y,SBrkr,1572,0,0,1.0,0.0,1,1,3,1,5,Typ,2,TA,2Types,1963.0,RFn,3.0,995.0,TA,Y,0,263,0,0,263,0,None,None,None,0,5,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,4,3,0.1512672153821838,3.1712292632805235,118.76590330788804,2.5,7860,12.137263685701864,Mid-Century
20,93.0,Pave,None,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,TA,PConc,TA,Gd,GLQ,80.0,Unf,0.0,1652.0,1732.0,GasA,Y,SBrkr,1776,0,0,1.0,0.0,2,0,3,1,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,712.0,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2007,New,False,False,False,False,True,False,False,False,False,False,True,4,4,5,5,3,0.5651398338615483,0.6546887022314583,159.60754504504504,3.0,14208,12.554840409959793,Recent
20,85.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,TA,PConc,TA,Gd,Unf,0.0,Unf,0.0,1824.0,1824.0,GasA,Y,SBrkr,1824,0,0,0.0,0.0,2,0,3,1,8,Typ,1,Gd,Attchd,2006.0,Fin,3.0,932.0,TA,Y,160,36,0,0,108,0,None,None,None,0,9,2007,New,False,False,False,False,True,False,False,False,False,False,True,5,5,5,5,3,0.6625216264449282,0.3154183678548933,214.91228070175438,2.0,18240,12.879019669789754,Recent
60,88.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,TA,PConc,Gd,Gd,Unf,0.0,Unf,0.0,1094.0,1094.0,GasA,Y,SBrkr,1133,1349,0,0.0,0.0,2,1,4,1,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,642.0,TA,Y,144,39,0,0,0,0,None,None,None,0,2,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,4,4,4,5,3,1.9974636997754274,0.319479965572832,113.30096696212732,2.5,19856,12.546871224308068,Recent
20,70.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Y,SBrkr,1120,0,0,0.0,0.0,1,0,3,1,6,Typ,0,None,None,0.0,None,0.0,0.0,None,Y,0,30,0,0,0,0,None,None,None,0,12,2007,New,False,False,False,False,True,False,False,False,False,False,True,3,3,4,5,0,-0.7657446647779768,-0.22160100541381075,131.25,1.0,5600,11.898194668458823,Recent
20,200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,2034,0,0,0.0,0.0,1,0,2,1,9,Min1,0,None,2Types,1953.0,RFn,4.0,1041.0,TA,N,483,266,0,0,0,561,TA,GdPrv,None,0,6,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,0,5,3,1.0885669689972153,4.233210141592802,63.91347099311701,1.0,6102,11.775297421715827,Older
120,62.0,Pave,None,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,TA,PConc,TA,Av,Rec,16.0,GLQ,904.0,0.0,920.0,GasA,Y,SBrkr,936,0,0,2.0,0.0,0,1,0,1,3,Typ,0,None,Attchd,1996.0,Fin,2.0,460.0,TA,Y,0,40,0,0,0,0,None,None,None,0,6,2007,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,5,5,3,-1.1390415363475996,-0.4363579847498182,149.57264957264957,2.5,5616,11.849404844423074,Modern
20,94.0,Pave,None,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,PConc,TA,Gd,ALQ,633.0,Unf,0.0,431.0,1064.0,GasA,Y,SBrkr,1040,0,0,1.0,0.0,1,0,3,1,5,Typ,0,None,Attchd,1963.0,Unf,2.0,648.0,TA,Y,0,0,0,0,0,0,None,None,None,0,1,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,4,3,-0.9280476524169432,1.9213994905135823,127.16346153846153,2.0,4160,11.792456911128632,Mid-Century
90,100.0,Pave,None,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,CBlock,TA,Av,Unf,0.0,Unf,0.0,1632.0,1632.0,GasA,Y,SBrkr,1632,0,0,0.0,0.0,2,0,4,2,8,Typ,0,None,Attchd,1967.0,Unf,2.0,576.0,TA,P,0,0,0,0,0,0,None,None,None,0,6,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,3,3,0.27299445611140866,1.8850989609095052,87.62254901960785,2.0,8160,11.870606902224587,Mid-Century
190,74.0,Pave,None,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,Gd,CBlock,TA,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,Y,SBrkr,1622,0,0,1.0,0.0,1,0,3,1,7,Typ,1,TA,2Types,1975.0,Fin,4.0,1356.0,TA,Y,439,0,0,0,0,0,None,None,None,0,3,2007,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,5,3,0.25270658265653784,2.8323397036900153,103.57583230579532,2.0,6488,12.031725210748633,Mid-Century
120,44.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,PConc,TA,No,GLQ,840.0,Unf,0.0,200.0,1040.0,GasA,Y,SBrkr,1060,0,0,1.0,0.0,1,0,3,1,6,Typ,1,TA,Attchd,1976.0,Unf,2.0,572.0,TA,Y,100,110,0,0,0,0,None,None,None,0,6,2007,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,4,3,3,-0.8874719055072017,-0.7518933574621789,122.54716981132076,2.0,5300,11.774527900858468,Mid-Century
